Strike_Type,Camera_Angle,Video_Name,Frame_ID,R_Elbow_Angle,L_Elbow_Angle,R_Shoulder_Angle,L_Shoulder_Angle,R_Wrist_Angle,L_Wrist_Angle,R_Hip_Angle,L_Hip_Angle,R_Knee_Angle,L_Knee_Angle,Torso_Lean,Head_Dir_X,Head_Dir_Y,Dist_Wrists,Dist_R_Wrist_Shoulder,Dist_L_Wrist_Shoulder
strike_7,front,strike_7.9,104.jpg,171.57,85.79,13.4,34.83,,,177.01,174.59,,,179.4,-15.01,3.0,97.41,69.3,46.33
strike_7,front,strike_7.9,105.jpg,99.52,39.9,57.53,31.99,,,161.57,156.08,177.51,159.78,178.12,0.0,9.59,86.98,129.33,71.5
strike_7,front,strike_7.9,105.jpg,179.0,86.93,14.62,35.9,,,170.74,176.08,,,-180.0,-17.5,3.8,106.46,69.82,46.35
strike_7,front,strike_7.9,106.jpg,90.0,30.74,53.97,31.99,,,161.57,156.08,180.0,159.78,178.12,0.0,9.57,78.88,122.66,65.03
strike_7,front,strike_7.9,106.jpg,177.92,90.84,19.49,39.94,,,,172.74,,,180.0,-18.25,3.8,109.6,67.89,46.33
strike_7,front,strike_7.9,107.jpg,99.52,35.13,59.44,31.99,,,166.39,156.08,177.09,159.78,177.18,0.0,15.89,84.8,128.55,72.47
strike_7,front,strike_7.9,107.jpg,174.39,90.3,20.72,38.5,,,,174.04,,,179.39,-16.4,3.9,112.56,70.63,45.53
strike_7,front,strike_7.9,108.jpg,99.52,38.66,59.5,30.3,,,167.23,154.25,177.64,159.78,176.19,0.0,15.93,85.04,128.9,71.26
strike_7,front,strike_7.9,108.jpg,171.09,90.36,26.69,37.6,,,168.84,,,,176.23,-16.18,3.24,114.34,69.71,44.2
strike_7,front,strike_7.9,109.jpg,96.82,49.4,59.5,32.09,,,167.23,154.25,178.8,159.78,176.19,0.0,15.92,91.19,129.9,71.2
strike_7,front,strike_7.9,109.jpg,173.18,91.22,26.01,40.6,,,173.03,177.27,,,178.45,-17.04,2.84,113.45,68.62,44.99
strike_7,front,strike_7.9,110.jpg,99.52,39.9,59.5,31.99,,,167.23,156.08,178.8,159.78,177.14,0.0,15.89,86.43,128.51,71.04
strike_7,front,strike_7.9,110.jpg,169.93,91.38,25.3,41.69,,,164.9,179.8,,,179.27,-16.5,4.58,120.52,72.22,46.99
strike_7,front,strike_7.9,111.jpg,96.19,35.13,59.5,31.99,,,167.23,156.08,178.8,157.29,177.14,-0.0,9.58,80.81,122.89,64.21
strike_7,front,strike_7.9,111.jpg,175.02,91.38,27.53,38.77,,,172.69,173.77,,,177.17,-17.17,4.52,117.19,70.48,46.32
strike_7,front,strike_7.9,112.jpg,96.19,39.9,59.5,31.99,,,167.23,156.08,178.8,159.78,177.14,0.0,15.92,84.98,122.52,71.21
strike_7,front,strike_7.9,112.jpg,176.63,87.34,27.65,36.65,,,168.5,179.14,,,176.28,-15.7,3.69,110.71,70.69,42.96
strike_7,front,strike_7.9,113.jpg,96.19,45.71,59.5,34.07,,,167.23,156.9,178.8,160.71,177.09,-0.0,15.94,83.84,122.61,72.68
strike_7,front,strike_7.9,113.jpg,170.39,87.06,22.05,39.21,,,176.51,177.49,,,177.59,-16.62,2.27,111.54,68.81,43.5
strike_7,front,strike_7.9,114.jpg,96.19,39.9,59.5,31.99,,,167.23,156.08,178.8,159.78,177.14,0.0,9.59,85.32,123.01,71.5
strike_7,front,strike_7.9,114.jpg,178.25,92.8,17.57,39.77,,,,,,,-180.0,-14.98,5.99,106.1,69.39,47.01
strike_7,front,strike_7.9,115.jpg,96.19,39.9,59.44,31.99,,,166.39,156.08,179.58,159.78,177.18,0.0,9.58,85.2,122.84,71.4
strike_7,front,strike_7.9,115.jpg,178.31,87.97,15.5,36.68,,,,,,,176.42,-16.0,3.81,101.02,69.18,45.84
strike_7,front,strike_7.9,116.jpg,96.19,39.9,57.53,31.99,,,161.57,156.08,177.51,159.78,178.12,0.0,12.77,85.19,122.82,71.39
strike_7,front,strike_7.9,116.jpg,178.96,90.84,11.83,37.83,,,172.57,170.94,,,177.61,-16.53,3.76,100.11,70.89,45.78
strike_7,front,strike_7.9,117.jpg,96.19,41.63,57.53,32.28,,,162.47,155.0,178.42,160.71,177.09,0.0,15.9,78.68,122.35,63.92
strike_7,front,strike_7.9,117.jpg,166.2,90.95,10.08,33.69,,,170.9,152.59,,,176.31,-15.33,6.13,82.55,58.33,46.7
strike_7,front,strike_7.9,118.jpg,99.52,49.4,59.5,32.09,,,167.23,154.25,179.81,159.78,176.19,0.0,15.82,84.45,128.01,70.77
strike_7,front,strike_7.9,118.jpg,,94.95,,30.59,,,177.89,167.01,,,174.23,-12.38,6.19,,,47.13
strike_7,front,strike_7.9,119.jpg,96.19,37.94,59.5,34.07,,,167.23,156.9,178.8,160.71,177.09,-0.0,15.84,78.36,121.86,64.61
strike_7,front,strike_7.9,119.jpg,,92.06,,31.81,,,178.12,160.45,,,175.65,-12.27,6.13,,,46.13
strike_7,front,strike_7.9,120.jpg,99.52,39.9,59.44,31.99,,,167.17,156.08,178.8,159.78,177.18,3.15,15.75,85.69,127.42,70.44
strike_7,front,strike_7.9,120.jpg,,88.78,,32.47,,,171.03,,,,176.5,-14.14,5.95,,,46.71
strike_7,front,strike_7.9,121.jpg,90.0,48.43,55.95,34.07,,,167.23,156.9,179.81,160.71,177.09,0.0,15.8,84.3,121.54,70.64
strike_7,front,strike_7.9,121.jpg,,88.57,,29.39,,,173.33,173.06,,,177.02,-14.71,5.89,,,46.18
strike_7,front,strike_7.9,122.jpg,93.26,48.43,55.95,33.95,,,167.94,156.08,178.09,159.78,177.14,3.16,15.78,85.85,127.65,70.57
strike_7,front,strike_7.9,122.jpg,,88.78,,31.33,,,173.11,,,,176.5,-15.64,5.96,,,46.76
strike_7,front,strike_7.9,123.jpg,99.16,37.94,57.53,34.07,,,162.47,156.9,177.41,160.71,178.06,6.32,15.81,72.09,120.79,64.48
strike_7,front,strike_7.9,123.jpg,154.34,89.32,21.98,30.25,,,,,,,176.73,-13.93,5.87,42.83,68.94,47.95
strike_7,right_side,Right_side_Strike_7,0.jpg,155.75,52.13,96.01,69.15,,,130.36,173.18,125.79,172.67,167.57,22.07,4.91,80.45,158.34,54.84
strike_7,right_side,Right_side_Strike_7,1.jpg,162.9,50.71,99.46,73.19,,,131.82,170.2,129.53,173.99,168.31,34.68,4.95,78.34,155.18,54.72
strike_7,right_side,Right_side_Strike_7,2.jpg,161.93,50.71,96.71,73.91,,,131.82,172.23,127.25,172.67,168.31,22.38,4.97,84.7,154.43,56.71
strike_7,right_side,Right_side_Strike_7,3.jpg,162.9,50.71,99.46,73.91,,,131.82,172.23,127.25,172.67,168.11,22.35,7.45,84.59,155.59,56.64
strike_7,right_side,Right_side_Strike_7,4.jpg,162.9,52.12,99.46,68.2,,,131.82,172.23,127.25,172.67,168.11,22.43,4.99,81.77,156.15,55.74
strike_7,right_side,Right_side_Strike_7,5.jpg,162.9,47.73,99.46,70.92,,,131.82,172.23,127.25,172.67,168.11,22.4,7.47,81.65,155.92,55.66
strike_7,right_side,Right_side_Strike_7,6.jpg,162.9,52.13,99.46,68.2,,,131.82,172.23,127.25,172.67,168.11,34.83,4.98,81.61,155.84,55.63
strike_7,right_side,Right_side_Strike_7,7.jpg,159.78,47.73,96.34,70.21,,,131.82,171.52,129.53,172.67,168.5,29.61,2.47,78.04,153.25,55.18
strike_7,right_side,Right_side_Strike_7,8.jpg,164.69,45.0,99.46,69.15,,,130.36,173.18,125.79,172.67,167.57,22.0,4.89,84.1,157.79,49.85
strike_7,right_side,Right_side_Strike_7,9.jpg,164.69,47.73,99.46,70.21,,,130.36,171.52,125.79,174.09,168.5,22.0,4.89,84.1,157.79,54.65
strike_7,right_side,Right_side_Strike_7,10.jpg,164.69,52.13,99.46,69.15,,,130.36,173.18,125.97,172.3,167.57,24.19,7.26,79.35,156.18,54.09
strike_7,right_side,Right_side_Strike_7,11.jpg,162.9,52.13,101.37,69.15,,,128.46,173.18,125.97,174.09,166.65,24.26,4.85,79.58,151.97,54.25
strike_7,right_side,Right_side_Strike_7,12.jpg,161.93,52.12,98.56,69.15,,,128.52,173.18,125.97,172.3,166.87,24.16,7.25,79.24,150.01,54.02
strike_7,right_side,Right_side_Strike_7,13.jpg,159.78,51.34,98.19,69.15,,,128.52,173.18,125.97,172.3,166.87,21.67,2.41,76.14,149.51,53.19
strike_7,right_side,Right_side_Strike_7,14.jpg,159.78,48.61,98.19,66.42,,,128.52,173.18,125.97,172.3,166.87,24.19,7.26,79.34,150.2,54.09
strike_7,right_side,Right_side_Strike_7,15.jpg,159.78,48.61,98.19,66.42,,,128.52,173.18,125.97,172.3,166.87,24.18,7.25,79.31,150.14,54.06
strike_7,right_side,Right_side_Strike_7,16.jpg,164.69,48.61,99.46,66.42,,,131.82,173.18,127.42,172.3,167.57,24.22,2.42,83.32,156.34,54.15
strike_7,right_side,Right_side_Strike_7,17.jpg,165.23,42.27,101.98,66.42,,,130.01,173.18,127.41,174.09,166.43,24.44,4.89,93.38,153.09,54.65
strike_7,right_side,Right_side_Strike_7,18.jpg,165.23,45.0,101.92,69.9,,,128.46,173.94,125.79,174.09,166.43,24.49,4.9,84.28,153.42,49.23
strike_7,right_side,Right_side_Strike_7,19.jpg,167.42,54.07,104.56,70.92,,,126.42,172.23,123.52,174.58,166.2,39.96,7.49,85.93,156.44,60.15
strike_7,right_side,Right_side_Strike_7,20.jpg,165.23,50.4,103.95,65.47,,,127.87,174.39,127.25,172.43,166.2,40.1,7.52,103.33,156.99,58.67
strike_7,right_side,Right_side_Strike_7,21.jpg,165.23,51.74,103.95,65.47,,,127.87,174.39,127.25,172.43,166.2,40.0,2.5,106.31,156.62,60.42
strike_7,right_side,Right_side_Strike_7,22.jpg,168.97,85.6,106.12,55.67,,,127.25,176.63,128.6,167.09,165.0,36.75,5.25,119.01,162.99,71.4
strike_7,right_side,Right_side_Strike_7,23.jpg,170.02,165.38,103.24,114.14,,,128.88,174.98,132.51,165.87,166.7,40.44,10.78,12.06,159.68,148.06
strike_7,right_side,Right_side_Strike_7,24.jpg,170.02,157.38,103.24,108.43,,,127.15,173.09,130.88,165.87,167.69,40.48,10.79,12.07,159.83,153.51
strike_7,right_side,Right_side_Strike_7,25.jpg,169.54,71.21,103.36,101.52,,,123.48,174.31,130.66,160.75,167.91,43.99,11.0,108.45,155.52,99.13
strike_7,right_side,Right_side_Strike_7,26.jpg,171.48,141.34,101.71,65.87,,,126.87,175.24,132.4,158.1,168.69,41.07,5.48,132.44,165.72,88.29
strike_7,right_side,Right_side_Strike_7,27.jpg,171.48,141.34,101.71,65.87,,,126.87,175.24,132.4,158.1,168.69,41.1,5.48,132.55,165.87,88.37
strike_7,right_side,Right_side_Strike_7,28.jpg,175.45,127.23,104.07,71.57,,,124.51,175.83,135.0,157.23,168.49,40.77,8.15,104.55,163.87,115.17
strike_7,right_side,Right_side_Strike_7,29.jpg,179.28,127.67,101.5,60.69,,,126.87,177.1,137.6,150.24,170.71,40.36,8.07,103.52,167.18,120.94
strike_7,right_side,Right_side_Strike_7,30.jpg,179.28,130.6,101.5,65.66,,,126.87,178.78,135.0,148.16,169.7,40.61,10.83,104.16,168.21,119.86
strike_7,right_side,Right_side_Strike_7,31.jpg,180.0,147.09,101.69,85.5,,,123.31,177.85,142.13,142.29,170.38,43.79,5.15,118.95,159.72,113.0
strike_7,right_side,Right_side_Strike_7,32.jpg,180.0,,98.11,91.25,,,124.95,172.41,146.1,135.0,170.38,40.22,5.03,,161.21,
strike_7,right_side,Right_side_Strike_7,33.jpg,179.76,,98.11,91.25,,,124.95,172.41,145.73,135.0,170.38,40.18,5.02,,156.01,
strike_7,right_side,Right_side_Strike_7,34.jpg,175.98,177.37,99.56,85.26,,,123.5,170.05,148.4,132.4,169.78,41.72,4.91,117.89,152.86,100.1
strike_7,right_side,Right_side_Strike_7,35.jpg,173.72,172.5,96.42,85.82,,,123.5,167.16,152.9,131.03,169.94,41.78,7.37,65.58,149.5,148.77
strike_7,right_side,Right_side_Strike_7,36.jpg,180.0,163.39,86.38,85.07,,,128.59,164.64,161.27,130.81,170.54,39.82,12.44,53.84,154.55,159.99
strike_7,right_side,Right_side_Strike_7,37.jpg,167.08,165.91,79.91,89.15,,,124.97,160.53,166.46,128.27,167.97,42.49,12.5,67.25,153.33,155.27
strike_7,right_side,Right_side_Strike_7,38.jpg,167.87,168.48,75.5,91.76,,,133.96,160.81,179.29,130.22,168.87,34.65,7.42,85.16,155.35,143.63
strike_7,right_side,Right_side_Strike_7,39.jpg,170.07,169.26,72.61,90.57,,,132.74,165.66,180.0,135.16,169.94,32.39,4.98,94.54,155.99,154.55
strike_7,right_side,Right_side_Strike_7,40.jpg,174.61,180.0,66.09,98.88,,,140.47,161.25,174.75,132.73,170.69,35.28,5.04,101.91,165.07,156.22
strike_7,right_side,Right_side_Strike_7,41.jpg,176.91,180.0,67.4,102.34,,,132.91,155.4,172.65,132.52,167.77,30.57,10.19,107.48,158.28,142.67
strike_7,right_side,Right_side_Strike_7,42.jpg,179.48,167.36,64.23,100.86,,,129.58,149.04,164.99,127.85,165.96,35.37,10.11,121.7,150.76,151.69
strike_7,right_side,Right_side_Strike_7,43.jpg,179.48,175.24,63.99,102.34,,,122.07,150.73,152.07,131.64,165.74,30.19,12.58,130.94,149.62,151.05
strike_7,right_side,Right_side_Strike_7,44.jpg,178.6,171.25,54.27,103.63,,,124.78,148.72,143.58,131.88,166.18,40.75,10.19,149.92,148.09,153.17
strike_7,right_side,Right_side_Strike_7,45.jpg,175.19,174.27,55.75,104.99,,,120.9,148.84,130.27,131.77,166.18,34.32,12.26,151.03,136.31,157.57
strike_7,right_side,Right_side_Strike_7,46.jpg,164.74,177.38,51.51,110.75,,,115.33,145.98,116.89,130.96,164.18,38.0,5.07,168.43,138.3,157.81
strike_7,right_side,Right_side_Strike_7,47.jpg,164.46,176.88,46.51,110.81,,,118.41,148.6,111.29,132.61,163.66,38.09,7.62,177.4,132.05,153.71
strike_7,right_side,Right_side_Strike_7,48.jpg,177.36,171.48,39.14,108.51,,,124.58,147.42,104.14,135.78,164.58,38.4,5.12,169.59,121.71,154.97
strike_7,right_side,Right_side_Strike_7,49.jpg,145.09,170.02,39.08,108.27,,,123.83,144.76,95.53,134.67,164.05,38.9,9.72,194.31,128.74,156.8
strike_7,right_side,Right_side_Strike_7,50.jpg,127.79,169.87,37.95,106.9,,,127.46,151.93,94.26,144.16,164.67,38.26,9.57,209.63,134.01,158.99
strike_7,right_side,Right_side_Strike_7,51.jpg,105.52,170.02,36.3,108.27,,,120.94,147.82,77.17,141.27,162.12,38.25,4.78,153.98,90.72,154.2
strike_7,right_side,Right_side_Strike_7,52.jpg,84.81,174.88,35.72,107.84,,,115.89,146.74,73.93,144.87,161.57,37.85,9.46,139.16,82.64,156.79
strike_7,right_side,Right_side_Strike_7,53.jpg,69.55,176.69,35.72,109.07,,,112.52,150.11,71.57,144.45,162.12,43.02,9.56,140.59,79.12,163.64
strike_7,right_side,Right_side_Strike_7,54.jpg,39.09,173.86,35.96,105.84,,,108.2,146.96,82.23,133.64,161.83,41.72,11.59,128.9,70.61,162.86
strike_7,right_side,Right_side_Strike_7,55.jpg,66.32,177.58,33.21,109.75,,,110.07,146.78,91.44,129.39,161.57,41.16,9.69,138.5,78.23,165.78
strike_7,right_side,Right_side_Strike_7,56.jpg,21.93,178.06,32.79,109.06,,,110.86,146.42,104.21,131.39,162.76,38.65,7.73,105.75,40.25,160.52
strike_7,right_side,Right_side_Strike_7,57.jpg,63.44,170.92,30.06,103.97,,,112.07,154.43,120.38,134.91,163.39,38.79,10.34,144.9,76.88,171.91
strike_7,right_side,Right_side_Strike_7,58.jpg,22.62,174.12,35.06,103.82,,,111.25,154.43,130.24,133.37,163.11,38.88,2.59,132.17,55.84,171.78
strike_7,right_side,Right_side_Strike_7,59.jpg,22.62,173.4,34.24,105.2,,,113.8,155.89,148.5,133.72,162.76,40.72,7.63,129.76,54.82,163.58
strike_7,right_side,Right_side_Strike_7,60.jpg,18.9,172.56,29.76,104.84,,,118.03,158.16,162.44,137.23,163.3,37.93,7.59,103.78,32.39,157.52
strike_7,right_side,Right_side_Strike_7,61.jpg,17.9,165.96,29.04,103.24,,,118.75,159.63,169.94,134.22,162.96,37.53,5.0,99.08,28.31,145.89
strike_7,right_side,Right_side_Strike_7,62.jpg,8.13,161.06,30.3,104.84,,,119.54,163.45,170.32,134.51,163.3,39.53,12.35,101.39,13.98,150.29
strike_7,right_side,Right_side_Strike_7,63.jpg,14.93,151.39,34.59,98.88,,,123.48,171.12,169.7,140.91,165.96,39.2,17.15,87.24,21.91,145.1
strike_7,right_side,Right_side_Strike_7,64.jpg,23.4,145.46,34.26,95.3,,,119.54,173.51,164.33,141.2,164.83,39.54,12.35,79.84,31.64,130.84
strike_7,right_side,Right_side_Strike_7,65.jpg,,141.08,41.94,88.58,,,118.04,173.72,156.61,141.18,165.53,39.19,9.8,,,109.54
strike_7,right_side,Right_side_Strike_7,66.jpg,38.61,109.76,48.44,57.25,,,114.86,176.56,146.31,145.63,165.53,44.38,12.33,35.56,45.47,99.12
strike_7,right_side,Right_side_Strike_7,67.jpg,60.26,93.61,69.53,49.4,,,111.56,176.34,140.21,149.36,165.53,44.2,7.37,54.9,64.03,99.31
strike_7,right_side,Right_side_Strike_7,68.jpg,90.0,158.2,83.57,72.6,,,113.32,173.22,135.74,158.07,165.3,41.48,2.44,50.95,73.2,111.28
strike_7,right_side,Right_side_Strike_7,69.jpg,116.81,151.98,95.44,72.91,,,113.39,165.55,129.62,165.42,167.07,43.78,9.73,43.51,88.78,132.79
strike_7,right_side,Right_side_Strike_7,70.jpg,112.17,159.15,88.26,70.79,,,115.12,163.12,127.25,167.84,167.97,41.61,7.34,74.57,89.33,102.22
strike_7,right_side,Right_side_Strike_7,71.jpg,107.98,86.63,85.26,70.56,,,113.94,162.9,127.25,165.94,167.47,43.98,9.77,108.5,88.5,64.28
strike_7,right_side,Right_side_Strike_7,72.jpg,107.98,83.99,85.26,70.56,,,112.22,159.37,125.7,172.77,167.47,43.97,9.77,109.25,88.49,65.18
strike_7,right_side,Right_side_Strike_7,73.jpg,112.38,153.43,85.26,70.56,,,112.49,157.06,123.52,175.08,167.47,41.19,12.11,56.72,92.58,123.54
strike_7,right_side,Right_side_Strike_7,74.jpg,114.08,157.52,91.33,72.32,,,110.22,161.12,122.08,172.77,166.4,43.46,12.07,69.14,98.49,119.46
strike_7,right_side,Right_side_Strike_7,75.jpg,114.08,157.52,91.33,72.32,,,110.22,161.12,122.08,172.77,166.4,45.87,12.07,69.13,98.48,119.45
strike_7,right_side,Right_side_Strike_7,76.jpg,109.44,160.35,91.7,65.19,,,110.23,157.92,123.52,176.58,165.53,40.81,12.0,86.55,94.32,109.68
strike_7,right_side,Right_side_Strike_7,77.jpg,110.77,164.74,91.33,66.93,,,110.22,160.55,122.08,177.04,165.53,43.39,12.05,89.68,99.4,112.14
strike_7,right_side,Right_side_Strike_7,78.jpg,110.77,167.47,91.33,67.92,,,110.22,158.81,122.08,177.04,166.4,43.38,12.05,89.66,99.36,116.48
strike_7,right_side,Right_side_Strike_7,79.jpg,108.57,158.84,86.92,66.93,,,110.83,161.81,123.78,174.43,164.9,45.27,11.91,93.87,91.67,93.87
strike_7,right_side,Right_side_Strike_7,80.jpg,105.26,162.26,86.92,69.83,,,110.83,157.92,123.78,176.58,165.75,42.83,11.9,89.4,92.39,96.35
strike_7,right_side,Right_side_Strike_7,81.jpg,105.26,155.71,86.92,69.83,,,110.83,157.92,123.78,176.58,165.75,42.78,11.88,78.69,92.3,103.82
strike_7,right_side,Right_side_Strike_7,82.jpg,105.26,151.5,86.92,66.93,,,110.83,161.81,123.78,174.43,164.9,45.24,11.91,85.19,92.46,100.91
strike_8,front,Strike_8.0,0.jpg,100.3,55.18,47.17,24.52,,,166.43,178.89,179.73,174.41,-173.88,5.98,5.98,8.45,125.69,62.42
strike_8,front,Strike_8.0,1.jpg,101.5,58.36,45.0,24.52,,,166.43,179.12,176.91,173.66,-173.88,8.93,5.95,13.31,125.11,64.09
strike_8,front,Strike_8.0,2.jpg,106.1,51.01,47.63,22.4,,,171.06,176.85,173.63,173.88,-175.84,3.02,6.04,30.77,120.86,59.75
strike_8,front,Strike_8.0,3.jpg,108.14,53.13,45.0,22.62,,,166.68,178.75,176.66,173.88,-173.99,8.82,11.76,18.59,129.84,63.58
strike_8,front,Strike_8.0,4.jpg,108.14,53.13,45.0,22.62,,,166.68,178.75,176.66,173.88,-173.99,8.82,11.76,18.59,129.86,63.59
strike_8,front,Strike_8.0,5.jpg,112.17,63.43,44.7,16.39,,,166.13,173.92,179.43,179.16,-174.81,6.2,6.2,19.6,137.62,70.67
strike_8,front,Strike_8.0,6.jpg,124.51,56.31,47.88,18.53,,,166.13,178.65,179.43,176.47,-173.77,12.45,6.22,31.12,139.17,70.97
strike_8,front,Strike_8.0,7.jpg,124.51,56.31,47.88,18.53,,,166.13,178.65,179.43,176.47,-173.77,6.22,9.34,31.12,139.16,70.96
strike_8,front,Strike_8.0,8.jpg,124.51,,49.97,22.48,,,170.93,178.65,176.39,175.98,-174.81,6.28,6.28,50.67,140.54,84.32
strike_8,front,Strike_8.0,9.jpg,132.27,,48.78,14.04,,,165.54,171.47,176.74,179.56,-175.68,6.39,6.39,58.89,142.84,79.02
strike_8,front,Strike_8.0,10.jpg,128.72,104.04,45.23,11.83,,,168.53,176.76,173.26,175.98,-174.51,9.63,6.42,55.22,144.83,81.2
strike_8,front,Strike_8.0,11.jpg,138.73,96.58,52.45,17.78,,,170.69,176.76,176.39,175.98,-175.6,6.4,6.4,64.03,136.87,77.89
strike_8,front,Strike_8.0,12.jpg,148.24,64.47,54.34,34.99,,,165.47,174.56,179.1,175.98,-175.43,9.69,6.46,59.55,138.08,71.35
strike_8,front,Strike_8.0,13.jpg,148.24,60.8,54.34,36.37,,,165.47,176.85,179.1,175.98,-174.29,9.7,6.46,59.6,138.19,72.27
strike_8,front,Strike_8.0,14.jpg,140.79,85.82,53.67,37.88,,,170.69,174.56,176.39,175.98,-176.76,9.55,3.18,68.57,121.63,83.0
strike_8,front,Strike_8.0,15.jpg,152.04,90.0,60.46,35.81,,,170.93,169.75,176.39,177.88,-177.88,3.15,9.46,73.79,120.45,81.96
strike_8,front,Strike_8.0,16.jpg,152.4,90.0,60.46,35.81,,,170.93,169.75,176.39,177.88,-177.88,3.16,9.47,76.25,126.84,82.04
strike_8,front,Strike_8.0,17.jpg,146.5,91.91,60.46,31.18,,,170.93,172.44,176.39,179.1,-177.88,3.17,6.34,70.91,114.34,76.11
strike_8,front,Strike_8.0,18.jpg,158.86,90.0,67.71,28.14,,,170.8,165.53,176.85,179.16,180.0,3.18,6.36,71.07,114.6,76.54
strike_8,front,Strike_8.0,19.jpg,150.02,79.51,67.71,28.14,,,170.8,165.53,179.85,178.21,180.0,3.18,6.37,78.76,121.15,70.33
strike_8,front,Strike_8.0,20.jpg,148.8,93.37,65.63,24.78,,,166.13,168.22,177.74,176.47,-178.94,3.21,12.82,77.99,115.56,71.67
strike_8,front,Strike_8.0,21.jpg,147.53,90.0,65.45,24.55,,,171.16,168.69,179.71,176.66,180.0,3.1,6.2,76.68,111.75,70.68
strike_8,front,Strike_8.0,22.jpg,147.53,90.0,65.45,24.55,,,171.16,168.44,176.72,176.91,180.0,3.11,6.21,76.85,112.0,70.84
strike_8,front,Strike_8.0,23.jpg,146.31,90.0,65.85,18.9,,,171.56,164.64,177.02,179.23,179.05,3.03,12.13,73.78,103.28,69.15
strike_8,front,Strike_8.0,24.jpg,153.84,82.88,74.63,14.98,,,171.37,166.95,177.02,173.88,179.01,-3.07,6.14,61.37,98.95,50.6
strike_8,front,Strike_8.0,25.jpg,153.84,82.87,74.63,14.98,,,168.65,166.95,177.42,173.88,179.01,0.0,6.14,61.37,98.96,50.61
strike_8,front,Strike_8.0,26.jpg,154.65,95.91,72.57,14.25,,,171.28,168.44,176.59,174.13,180.0,6.25,3.12,71.22,106.92,53.37
strike_8,front,Strike_8.0,27.jpg,150.26,81.87,70.84,14.04,,,166.71,165.96,179.43,179.6,-179.01,3.13,9.38,65.3,107.97,47.63
strike_8,front,Strike_8.0,28.jpg,164.74,80.54,83.88,15.58,,,168.44,168.17,177.74,174.4,180.0,3.21,3.21,58.12,98.18,40.59
strike_8,front,Strike_8.0,29.jpg,145.98,53.97,69.85,15.8,,,171.16,168.22,176.39,172.91,180.0,6.49,9.74,58.45,99.34,33.11
strike_8,front,Strike_8.0,30.jpg,149.26,90.0,72.02,6.12,,,173.33,168.44,179.55,176.47,178.99,3.18,6.36,44.52,89.95,28.45
strike_8,front,Strike_8.0,31.jpg,164.74,75.96,85.91,18.12,,,173.19,170.47,179.55,173.55,180.0,3.21,3.21,44.89,91.82,26.44
strike_8,front,Strike_8.0,32.jpg,172.23,45.0,102.06,5.91,,,175.3,168.65,176.72,174.66,178.03,6.16,6.16,49.26,91.54,19.47
strike_8,front,Strike_8.0,33.jpg,173.99,45.0,106.46,5.91,,,175.3,165.96,177.02,180.0,178.03,6.07,9.11,48.95,92.48,17.17
strike_8,front,Strike_8.0,34.jpg,173.99,45.0,106.46,5.91,,,175.42,166.33,176.89,179.23,178.03,6.06,9.09,48.84,92.26,17.13
strike_8,front,Strike_8.0,35.jpg,176.05,29.74,114.59,5.4,,,175.42,166.33,176.89,179.64,178.03,6.05,9.07,48.76,92.12,17.11
strike_8,front,Strike_8.0,36.jpg,156.04,31.26,88.09,3.93,,,175.49,166.34,176.89,180.0,178.12,-0.0,12.06,32.48,64.95,19.07
strike_8,front,Strike_8.0,37.jpg,176.63,22.62,114.66,5.4,,,175.36,166.33,176.72,179.23,178.06,-0.0,6.13,34.66,60.34,12.25
strike_8,front,Strike_8.0,38.jpg,161.57,16.26,88.15,2.6,,,175.43,166.34,177.02,180.0,178.15,3.03,6.07,25.75,63.36,12.14
strike_8,front,Strike_8.0,39.jpg,108.43,8.13,43.15,2.6,,,175.43,166.34,179.71,179.6,178.15,3.06,6.11,44.5,44.5,6.11
strike_8,front,Strike_8.0,40.jpg,161.57,8.13,88.15,5.53,,,175.43,166.34,179.71,179.6,178.15,3.05,6.1,44.44,44.44,6.1
strike_8,front,Strike_8.0,41.jpg,59.04,18.43,1.97,5.71,,,175.42,166.52,179.59,179.23,178.06,3.09,6.17,50.9,33.24,13.8
strike_8,front,Strike_8.0,42.jpg,14.04,18.92,45.0,3.93,,,177.27,166.34,179.71,179.6,177.18,-3.07,6.14,49.48,27.44,12.27
strike_8,front,Strike_8.0,43.jpg,18.43,18.92,45.0,3.93,,,177.27,166.34,179.71,179.6,177.23,3.06,6.12,44.57,32.97,12.24
strike_8,front,Strike_8.0,44.jpg,21.8,21.8,45.0,5.71,,,177.4,166.52,179.59,179.23,177.14,3.03,9.1,38.38,38.38,12.14
strike_8,front,Strike_8.0,45.jpg,68.2,20.77,0.0,3.75,,,177.27,166.52,179.71,176.46,177.18,3.06,6.13,44.61,31.24,13.7
strike_8,front,Strike_8.0,46.jpg,108.43,17.59,43.15,2.42,,,175.43,166.52,179.71,176.46,178.12,3.05,9.16,40.96,44.45,13.65
strike_8,front,Strike_8.0,47.jpg,,42.27,,3.72,,,177.4,164.64,179.74,176.98,176.19,3.02,9.05,25.61,51.57,24.14
strike_8,front,Strike_8.0,48.jpg,111.8,18.92,43.09,3.75,,,175.49,166.16,179.59,177.35,178.09,3.04,9.11,32.7,50.07,12.14
strike_8,front,Strike_8.0,49.jpg,159.44,30.96,88.09,5.71,,,175.49,166.16,179.59,177.35,178.09,3.03,9.09,25.7,57.46,18.17
